City_ID,city,lat,lng,max_temp,humidity,cloudiness,wind_speed,country,date,description
659,Korla,41.7597,86.1469,20.34,85,100,2.01,CN,2021-01-22 01:02:31,overcast clouds
660,Chuzhou,32.3219,118.2978,48.0,93,100,1.01,CN,2021-01-22 01:02:31,light rain
661,Abay,49.6311,72.8539,1.4,85,40,4.47,KZ,2021-01-22 01:02:31,scattered clouds
662,Mattru,7.6244,-11.8332,74.14,91,1,1.12,SL,2021-01-22 01:02:32,clear sky
663,Mount Gambier,-37.8333,140.7667,69.8,56,100,11.5,AU,2021-01-22 01:02:32,overcast clouds
664,Gualeguay,-33.1416,-59.3097,81.16,33,0,12.82,AR,2021-01-22 01:02:32,clear sky
665,Kapuskasing,49.4169,-82.4331,10.4,85,100,13.8,CA,2021-01-22 01:02:32,overcast clouds
666,Ozernovskiy,51.5,156.5167,17.2,85,0,5.68,RU,2021-01-22 01:02:32,clear sky
667,Okha,53.5739,142.9478,-1.05,91,100,15.5,RU,2021-01-22 01:02:32,overcast clouds
668,Halifax,44.6453,-63.5724,24.8,58,75,6.91,CA,2021-01-22 00:57:36,broken clouds
669,Karata,42.5949,46.3393,17.06,62,0,4.63,RU,2021-01-22 01:02:33,clear sky
670,Divnomorskoye,44.5011,38.1353,46.0,68,38,20.15,RU,2021-01-22 01:02:33,scattered clouds
671,Celendin,-6.8703,-78.1517,55.11,87,90,3.2,PE,2021-01-22 01:02:33,light rain
672,Bangassou,4.7413,22.8184,65.71,39,81,2.57,CF,2021-01-22 01:02:33,broken clouds
673,Sisimiut,66.9395,-53.6735,20.62,80,0,6.11,GL,2021-01-22 01:02:34,clear sky
674,Pitimbu,-7.4706,-34.8086,77.0,88,20,6.91,BR,2021-01-22 01:01:21,few clouds
675,Lexington,37.9887,-84.4777,39.99,81,1,9.22,US,2021-01-22 01:02:23,clear sky
676,Sunbury,-37.5833,144.7333,82.99,24,0,8.05,AU,2021-01-22 01:02:34,clear sky
677,Madison,34.7334,-86.5667,46.0,100,1,2.89,US,2021-01-22 01:02:34,mist
678,Payson,40.0444,-111.7321,43.0,56,1,5.75,US,2021-01-22 01:00:05,clear sky
679,Mehriz,31.5917,54.4318,32.0,43,0,9.22,IR,2021-01-22 01:02:35,haze
680,Chingirlau,51.095,54.0814,1.31,94,100,10.54,KZ,2021-01-22 01:02:35,light snow
681,Tongliao,43.6125,122.2653,3.25,92,0,2.84,CN,2021-01-22 01:02:35,clear sky
